id, masv_tham so dau, masv, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2, tinhtrang, diachi_tinhtp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11051, '15,5C874C1EXPvAibaEXe/ggdm4YTR3E8j5LVnoJPaE, '1997',1, 'BÏnh D??ng', 'CNTT0001', 'KTTT', 'CQUI',10, 'D480201',3, 'Tânh BÏnh D??ng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11052, '15,C604D6DAXPvAibaEXe/ggdm4YTR3E1Rh3n9ourrT, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KHMT2015', 'KHMT', 'CQUI',10, 'D480101',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11053, '15,7B694CB6XPvAibaEXe/ggdm4YTR3E6ojFDW1thq2, '1997',1, '?ìng Nai', 'HTTT0001', 'HTTT', 'CLC',10, 'D480104',3, 'X„ Thián T‚n',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11054, '15,62395F93XPvAibaEXe/ggdm4YTR3E1OPwxJwSsHM, '1997',1, '??k L?k', 'KTMT0001', 'KTMT', 'CQUI',10, 'D520214',3, 'Tânh ??k NÙng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055, '15,CB5B4405XPvAibaEXe/ggdm4YTR3E241HRMvzNmo, '1997',1, 'L‚m ?ìng', 'HTCL2015', 'HTTT', 'CLC',10, 'D480104',5, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11056, '15,7FB3D07DXPvAibaEXe/ggdm4YTR3E8CVwjJFCxN9, '1997',1, 'TP. Hì ChÌ Minh', 'TMƒêT2015', 'HTTT', 'CQUI',10, 'D52480104',5, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11058, '15,589BE7F7XPvAibaEXe/ggdm4YTR3E19Agf5fKj8I, '1997',1, '?ìng Nai', 'KTPM0001', 'CNPM', 'CQUI',10, 'D480103',3, 'Th‡nh phë BiÍn HÚa', ƒê·ªìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11059, '15,26B366A8XPvAibaEXe/ggdm4YTR3EwErZd3Pkb/W, '1997',1, 'B?c Ninh', 'KHMT0001', 'KHMT', 'CNTN',10, 'D480101',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060, '15,954E46A9XPvAibaEXe/ggdm4YTR3E7/LFSf0+kQg, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'HTTT0001', 'HTTT', 'CLC',10, 'D480104',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061, '15,5B82EBE3XPvAibaEXe/ggdm4YTR3E+YUvzDbTRql, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT0001', 'KTMT', 'CLC',10, 'D520214',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11062, '15,EB0B205BXPvAibaEXe/ggdm4YTR3Ey6GKJXEP4QD, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT0001', 'KTMT', 'CQUI',10, 'D520214',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11063, '15,4E8D6743XPvAibaEXe/ggdm4YTR3E93lIXmgXG6H, '1997',1, 'B?n Tre', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480102',8, 'Tânh B?n Tre',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11064, '15,395C0B9AXPvAibaEXe/ggdm4YTR3E8fLtAZgzHr1, '1997',1, 'B?c Giang', 'HTTT2015', 'HTTT', 'CQUI',10, 'D480104',3, 'Tânh BÏnh Ph?õc',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11065, '15,03AD6118XPvAibaEXe/ggdm4YTR3EwQHQW3kjmXn, '1997',1, 'An Giang', 'KHTN2015', 'KHMT', 'CNTN',10, 'D480101',3, 'Tânh An Giang', Ph∆∞·ªùng Ch√¢u Ph√∫ A, th√†nh ph·ªë Ch√¢u ƒê·ªëc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11066, '15,7305856BXPvAibaEXe/ggdm4YTR3E422FnIzt/C4, '1997',1, 'H‡ T?nh', 'KTPM2015', 'CNPM', 'CQUI',10, 'D480103',5, 'Tânh H‡ T?nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067, '15,AEE59B1EXPvAibaEXe/ggdm4YTR3E+PFaev7GtCv, '1997',1, 'TP. Hì ChÌ Minh', 'CNTT2015', 'KTTT', 'CQUI',10, 'D480201',5, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068, '15,B8838F5FXPvAibaEXe/ggdm4YTR3E0gqOw462khY, '1997',1, 'L‚m ?ìng', 'TMƒêT2015', 'HTTT', 'CQUI',10, 'D52480104',3, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11069, '15,53C479A7XPvAibaEXe/ggdm4YTR3E7jCBcMA8iQR, '1997',1, 'BÏnh Thu?n', 'KHTN2015', 'KHMT', 'CNTN',10, 'D480101',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11070, '15,531C7B5FXPvAibaEXe/ggdm4YTR3E0QAiTVR5QsV, '1996',0, 'Qu?ng Nam', 'HTTT0001', 'HTTT', 'CQUI',10, 'D480104',3, 'Huyán TiÍn Ph?õc',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071, '15,7DB38606XPvAibaEXe/ggdm4YTR3EyVBp6f/EcdD, '1997',1, '?ìng Th·p', 'CNTT0001', 'KTTT', 'CQUI',10, 'D480201',1, 'Huyán L?p VÚ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072, '15,A789FD6BXPvAibaEXe/ggdm4YTR3E/VJUWA3XNJR, '1997',1, 'Qu?ng Nam', 'KTPM0001', 'CNPM', 'CQUI',10, 'D480103',3, 'Huyán ThÉng BÏnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11073, '15,2F76EE44XPvAibaEXe/ggdm4YTR3E1/eO7qmIK4Z, '1997',1, 'BÏnh Ph?õc', 'HTTT0001', 'HTTT', 'CLC',10, 'D480104',3, 'Tânh BÏnh Ph?õc',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11074, '15,B36BFEEEXPvAibaEXe/ggdm4YTR3E5oHuY2ndiqe, '1997',0, 'Th·i BÏnh', 'KTPM0001', 'CNPM', 'CLC',10, 'D480103',3, 'Tânh Th·i BÏnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11075, '15,A5D13D76XPvAibaEXe/ggdm4YTR3E+G4ZnHCTP5Y, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'HTTT0001', 'HTTT', 'CLC',10, 'D480104',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11076, '15,80A4D486XPvAibaEXe/ggdm4YTR3E30ossAo0sFA, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT0001', 'KTMT', 'CLC',10, 'D520214',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077, '15,78885420XPvAibaEXe/ggdm4YTR3E2Lop8x4S5iy, '1997',1, '??k L?k', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480299',1, 'Tânh ??k L?k', x√£ Ea B√¥ng, huy·ªán Kr√¥ng Ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11078, '15,F7222B18XPvAibaEXe/ggdm4YTR3E4qGVSv6erPo, '1997',1, 'Th?a ThiÍn Hu?', 'PMCL2015.2', 'CNPM', 'CLC',10, 'D480103',5, 'Tânh T‚y Ninh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11079, '15,D5DFBBBEXPvAibaEXe/ggdm4YTR3E0KsAjImZRcT, '1997',1, 'Ti?n Giang', 'HTTT0001', 'HTTT', 'CQUI',10, 'D480104',3, 'Tânh Ti?n Giang',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080, '15,FADE12C2XPvAibaEXe/ggdm4YTR3ExmextQNMyWu, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTPM0001', 'CNPM', 'CLC',10, 'D480103',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11081, '15,A5A889A3XPvAibaEXe/ggdm4YTR3Ex5ORuRK7jKj, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KHMT2015', 'KHMT', 'CQUI',10, 'D480101',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11082, '15,0506DE9FXPvAibaEXe/ggdm4YTR3E24JOdLoJMZw, '1997',1, 'B‡ Rãa - V?ng T‡u', 'HTTT0001', 'HTTT', 'CQUI',10, 'D480104',3, 'Tânh B‡ Rãa - V?ng T‡u',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11083, '15,9ABE2BBEXPvAibaEXe/ggdm4YTR3E9ciogZ5JAIq, '1997',1, 'Th?a ThiÍn Hu?', 'KHTN2015', 'KHMT', 'CNTN',10, 'D480101',3, 'Th‡nh phë Hu?',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11084, '15,03D10731XPvAibaEXe/ggdm4YTR3E1uZXpvgo5vL, '1997',1, 'An Giang', 'KTMT0001', 'KTMT', 'CLC',10, 'D520214',3, 'X„ Long ?i?n B',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11085, '15,0DD90D1DXPvAibaEXe/ggdm4YTR3EyU9DBj8AtGx, '1997',1, 'T‚y Ninh', 'MMTT2015', 'MMT&TT', 'CQUI',10, 'D480102',3, 'Tânh T‚y Ninh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11086, '15,B7A5CF3EXPvAibaEXe/ggdm4YTR3E+YpGA1Mu78+, '1997',1, 'Long An', 'HTTT0001', 'HTTT', 'CQUI',10, 'D480104',1, 'Tânh Long An',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087, '15,8A5CFD06XPvAibaEXe/ggdm4YTR3E2SITxKEyuqm, '1997',1, 'H‡ T?nh', 'HTTT0001', 'HTTT', 'CQUI',10, 'D52480104',2, 'Tânh H‡ T?nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11088, '15,3F1C9D78XPvAibaEXe/ggdm4YTR3E7mAsIqzbuP9, '1997',1, 'BÏnh ?ãnh', 'ATTN2015', 'MMT&TT', 'KSTN',10, 'D480299',3, 'Tânh BÏnh ?ãnh', t·ªânh B√¨nh ƒê·ªãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11089, '15,D24BC21EXPvAibaEXe/ggdm4YTR3E1uZ97fibzEP, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTPM2015', 'CNPM', 'CQUI',10, 'D480103',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090, '15,44C53EF8XPvAibaEXe/ggdm4YTR3E7R4iTQ7qL/o, '1997',1, 'BÏnh Ph?õc', 'KTMT0001', 'KTMT', 'CLC',10, 'D520214',1, 'Tânh BÏnh Ph?õc',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11091, '15,96F531D4XPvAibaEXe/ggdm4YTR3E2L8dxTsjZuU, '1997',1, 'L‚m ?ìng', 'HTTT0001', 'HTTT', 'CLC',10, 'D480104',3, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11092, '15,C11D70ACXPvAibaEXe/ggdm4YTR3E19AdLWyOGXR, '1996',1, 'B‡ Rãa - V?ng T‡u', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480102',1, 'Tânh B‡ Rãa - V?ng T‡u', T·ªânh B√† R·ªãa V≈©ng T√†u.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11093, '15,060DCEECXPvAibaEXe/ggdm4YTR3Ez/qxkuLFKIR, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT0001', 'KTMT', 'CLC',10, 'D520214',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11094, '15,0BB5CF88XPvAibaEXe/ggdm4YTR3EyQaEUHWnPK3, '1997',1, '??k L?k', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480102',1, 'Huyán C? Kuin',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11095, '15,075BEB8EXPvAibaEXe/ggdm4YTR3E/GNBYQko3x1, '1997',1, '??k L?k', 'KHMT2015', 'KHMT', 'CQUI',10, 'D480101',3, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11096, '15,73B29052XPvAibaEXe/ggdm4YTR3E2b7u8Wphoem, '1997',1, 'B‡ Rãa - V?ng T‡u', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480299',3, 'Tânh B‡ Rãa - V?ng T‡u',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11097, '15,7BB0DAFAXPvAibaEXe/ggdm4YTR3ExL88eT3/Jgw, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTPM0001', 'CNPM', 'CLC',10, 'D480103',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11098, '15,AFBF9961XPvAibaEXe/ggdm4YTR3E+NoZkvbKC50, '1997',1, '?ìng Th·p', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480299',3, 'Tânh ?ìng Th·p',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11099, '15,29C27E58XPvAibaEXe/ggdm4YTR3E8hmZOfHtowy, '1997',1, '??k NÙng', 'KHMT2015', 'KHMT', 'CQUI',10, 'D480101',3, 'Tânh ??k NÙng', ƒê·∫Øk N√¥ng.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100, '15,A41098B3XPvAibaEXe/ggdm4YTR3E4KigYnuy50x, '1997',0, 'Qu?ng Nam', 'TMƒêT2015', 'HTTT', 'CQUI',10, 'D52480104',3, 'Tânh Qu?ng Nam',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101, '15,3DAD9267XPvAibaEXe/ggdm4YTR3EzZEc2Y+IBrS, '1997',1, NULL, 'KTPM0001', 'CNPM', 'CQUI',10, 'D480103',1, 'Tânh BÏnh ?ãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102, '15,5BD5A878XPvAibaEXe/ggdm4YTR3E7DJaG695Suu, '1997',1, 'Ti?n Giang', 'KTMT2015', 'KTMT', 'CQUI',10, 'D520214',3, 'Tânh Ti?n Giang',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103, '15,5E6C922AXPvAibaEXe/ggdm4YTR3E9ZqjPlXLwtb, '1997',1, 'B?c LiÍu', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480102',1, 'Th‡nh phë B?c LiÍu',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11104, '15,B3FD504EXPvAibaEXe/ggdm4YTR3Ez3PVHDkB1wO, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT0001', 'KTMT', 'CQUI',10, 'D520214',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11105, '15,E76F44AEXPvAibaEXe/ggdm4YTR3E73rc3FD9/IO, '1995',1, 'An Giang', 'HTTT0001', 'HTTT', 'CTTT',10, 'D480104',5, 'Tânh An Giang',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11106, '15,7AD8C56BXPvAibaEXe/ggdm4YTR3EyXfpMlPQEDO, '1997',1, 'Qu?ng Trã', 'KTPM0001', 'CNPM', 'CLC',10, 'D480103',5, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11107, '15,2BF4CC93XPvAibaEXe/ggdm4YTR3E2vBbz7kNImf, '1997',1, 'B‡ Rãa - V?ng T‡u', 'MMTT2015', 'MMT&TT', 'CQUI',10, 'D480102',5, 'X„ Suëi Nghá',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11108, '15,C993E461XPvAibaEXe/ggdm4YTR3Eww6gMIkdbRw, '1997',1, 'BÏnh Thu?n', 'KTMT0001', 'KTMT', 'CLC',10, 'D520214',3, 'Tânh BÏnh Thu?n',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11109, '15,F722940EXPvAibaEXe/ggdm4YTR3E1liuYWA7q8i, '1997',1, 'BÏnh Ph?õc', 'CNTT0001', 'KTTT', 'CQUI',10, 'D480201',1, 'Tânh BÏnh Ph?õc',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11110, '15,DE156A4BXPvAibaEXe/ggdm4YTR3E2MRtcnnAx3l, '1997',1, 'Thanh HÛa', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480102',3, 'Tânh Thanh HÛa',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11111, '15,0D43365FXPvAibaEXe/ggdm4YTR3ExS+mJZ4ikbL, '1997',1, 'Kh·nh HÚa', 'KTPM0001', 'CNPM', 'CQUI',10, 'D480103',1, 'Huyán DiÍn Kh·nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11112, '15,9EF5D7ABXPvAibaEXe/ggdm4YTR3E7VNMhC3jmaY, '1996',1, 'Th‡nh phë ?‡ N?ng', 'HTTT0001', 'HTTT', 'CLC',10, 'D480104',1, 'Th‡nh phë ?‡ N?ng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11113, '15,9F8041A6XPvAibaEXe/ggdm4YTR3E9h+/f4PyxOf, '1997',1, 'BÏnh Thu?n', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480299',5, 'Huyán H‡m T‚n', B√¨nh Thu·∫≠n ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11114, '15,BD5D56D7XPvAibaEXe/ggdm4YTR3E06NZ8shgybc, '1997',1, '?ìng Nai', 'TMƒêT2015', 'HTTT', 'CQUI',10, 'D52480104',3, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11115, '15,F68E8A8AXPvAibaEXe/ggdm4YTR3E6j/wTqW1Lji, '1997',1, '??k L?k', 'KTPM0001', 'CNPM', 'CQUI',10, 'D480103',8, 'Tânh Kon Tum',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11116, '15,510C32ACXPvAibaEXe/ggdm4YTR3E6/qTtiee/qX, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'HTTT0001', 'HTTT', 'CQUI',10, 'D480104',3, 'Tânh Long An',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11117, '15,F0D092F2XPvAibaEXe/ggdm4YTR3E6/uXBzqtaVp, '1997',1, 'L‚m ?ìng', 'PMCL2015.2', 'CNPM', 'CLC',10, 'D480103',5, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11118, '15,A731389BXPvAibaEXe/ggdm4YTR3E4S3IRy4nxCw, '1997',1, '?ìng Nai', 'HTTT0001', 'HTTT', 'CTTT',10, 'D480104',3, 'Tânh T‚y Ninh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11119, '15,6AC1B7F7XPvAibaEXe/ggdm4YTR3E4wPimqe8fSI, '1997',1, 'Tr‡ Vinh', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480299',3, 'Th‡nh phë Hì ChÌ Minh', TPHCM',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11120, '15,51016ECCXPvAibaEXe/ggdm4YTR3EymJbQPgzgeJ, '1997',1, 'L?ng S?n', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480299',1, 'Tânh ??k NÙng', T·ªânh ƒêƒÉk N√¥ng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11121, '15,F17E0150XPvAibaEXe/ggdm4YTR3E94yHy68OX47, '1997',1, 'Long An', 'HTTT0001', 'HTTT', 'CQUI',10, 'D480104',1, 'Tânh Long An',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11122, '15,2F03F62FXPvAibaEXe/ggdm4YTR3E2NhkIly1ajA, '1996',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT0001', 'KTMT', 'CLC',10, 'D520214',1,',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11123, '15,E8F2D09BXPvAibaEXe/ggdm4YTR3E9TFXpzXIQBE, '1997',1, 'L‚m ?ìng', 'CTTT2015', 'HTTT', 'CTTT',10, 'D480104',3, 'Huyán Di Linh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124, '15,A47BB099XPvAibaEXe/ggdm4YTR3EwZ6VN0OjSzu, '1997',1, 'Ti?n Giang', 'HTTT0001', 'HTTT', 'CQUI',10, 'D480104',8, 'Tânh Ti?n Giang',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11125, '15,DEB03D3AXPvAibaEXe/ggdm4YTR3E2WCqZwX92Go, '1997',0, '?ìng Nai', 'MMTT0001', 'MMT&TT', 'CQUI',10, 'D480102',3, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11126, '15,BB7E8947XPvAibaEXe/ggdm4YTR3Ewf2dH+6UnOG, '1997',1, 'Kh·nh HÚa', 'CNTT2015', 'KTTT', 'CQUI',10, 'D480201',3, 'Tânh Ph˙ YÍn',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11127, '15,4254396FXPvAibaEXe/ggdm4YTR3E9yhCpQN/WkI, '1997',1, 'B?n Tre', 'KHTN2015', 'KHMT', 'CNTN',10, 'D480101',3, 'Huyán M? C‡y Nam', 'L√†m v∆∞·ªùn, ·∫•p An H√≤a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11128, '15,449C43A3XPvAibaEXe/ggdm4YTR3E8t0hcCfCKZ+, '1996',0, 'L‚m ?ìng', 'HTTT2015', 'HTTT', 'CQUI',10, 'D480104',3, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11129, '15,8638A081XPvAibaEXe/ggdm4YTR3E6pEbet2hJEy, '1997',1, 'Kh·nh Ho‡', 'ATTT2015', 'MMT&TT', 'CQUI',10, 'D480299',5, 'Ph??ng V?nh H?i', 'N·ªôi tr·ª£, s·ªë nh√† 62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11130, '15,2CF7E177XPvAibaEXe/ggdm4YTR3E1futeE3J+6x, '1997',1, 'Qu?ng Nam', 'MTCL2015.2', 'KTMT', 'CLC',10, 'D520214',5, 'Tânh Qu?ng Nam',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11131, '15,477D00A8XPvAibaEXe/ggdm4YTR3Ey3/rSvS2A98, '1997',1, 'V?nh Long', 'KHTN2015', 'KHMT', 'CNTN',10, 'D480101',3, 'Tânh V?nh Long',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11132, '15,171ED188XPvAibaEXe/ggdm4YTR3E3xOPew/udgi, '1997',1, 'Kh·nh HÚa', 'HTTT2015', 'HTTT', 'CQUI',10, 'D480104',3, 'Tânh Kh·nh HÚa',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11133, '15,C6FCCE52XPvAibaEXe/ggdm4YTR3EweTpbPFbzkC, '1997',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT2015', 'KTMT', 'CQUI',10, 'D520214',3, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
